tconst	averageRating	numVotes
tt0092982	7.0	409
tt0092983	6.3	1048
tt0092987	5.7	263
tt0092991	7.8	146484
tt0092992	3.7	531
tt0092995	5.7	1027
tt0092997	6.7	6074
tt0093002	4.8	168
tt0093004	7.4	1993
tt0093006	6.7	1220
tt0093008	5.2	62
tt0093009	6.2	98
tt0093010	6.9	75296
tt0093011	5.5	3279
tt0093015	7.2	7158
tt0093022	4.3	78
tt0093024	6.8	59
tt0093025	8.2	410
tt0093027	4.5	278
tt0093028	2.8	274
tt0093029	6.2	3000
tt0093030	6.1	53
tt0093031	6.1	181
tt0093033	5.4	79
tt0093036	5.8	9255
tt0093040	7.3	230
tt0093041	4.4	283
tt0093042	4.2	331
tt0093043	5.7	1603
tt0093044	6.6	8761
tt0093045	6.4	84
tt0093049	5.0	161
tt0093050	6.2	167
tt0093051	6.2	2130
tt0093052	5.4	77
tt0093055	6.6	141
tt0093056	6.1	292
tt0093057	4.8	186
tt0093058	8.3	664482
tt0093059	6.5	154
tt0093062	4.6	52
tt0093067	6.8	664
tt0093071	5.7	52
tt0093072	2.6	7400
tt0093073	6.4	5052
tt0093075	6.1	15072
tt0093077	6.5	439
tt0093087	6.8	233
tt0093088	3.6	327
tt0093090	4.9	2133
tt0093091	4.6	4309
tt0093092	5.7	747
tt0093093	7.1	1906
tt0093098	2.7	392
tt0093101	6.5	211
tt0093103	6.1	491
tt0093104	6.7	1507
tt0093105	7.3	124465
tt0093106	5.8	484
tt0093107	4.2	119
tt0093111	7.3	1462
tt0093112	6.4	67
tt0093113	5.5	1060
tt0093115	4.7	517
tt0093116	5.3	238
tt0093117	6.3	363
tt0093118	6.5	131
tt0093119	3.5	392
tt0093120	6.5	449
tt0093127	6.6	304
tt0093132	8.1	4586
tt0093133	6.8	460
tt0093136	7.7	73
tt0093137	6.7	23482
tt0093139	7.0	1832
tt0093142	3.1	969
tt0093143	6.2	912
tt0093144	6.8	1011
tt0093145	5.8	536
tt0093146	4.9	3612
tt0093148	6.0	30866
tt0093156	6.1	65
tt0093158	3.0	290
tt0093160	4.6	517
tt0093161	5.3	96
tt0093163	4.5	412
tt0093164	5.6	1787
tt0093165	5.3	123
tt0093166	6.8	249
tt0093169	6.9	1750
tt0093170	6.1	5784
tt0093171	5.6	5212
tt0093172	3.8	86
tt0093175	5.4	3103
tt0093176	5.7	5237
tt0093177	7.0	102467
tt0093178	6.3	575
tt0093181	8.0	447
tt0093182	6.2	257
tt0093183	8.2	189
tt0093185	7.0	17014
tt0093186	6.5	3228
tt0093188	5.4	60
tt0093191	8.0	63597
tt0093194	5.5	230
tt0093199	6.9	115
tt0093200	7.0	4934
tt0093201	4.2	702
tt0093204	4.5	124
tt0093206	7.4	7873
tt0093207	7.3	4769
tt0093209	7.3	12278
tt0093213	4.8	74
tt0093214	2.3	233
tt0093215	5.9	3370
tt0093217	4.3	216
tt0093219	4.8	95
tt0093220	5.4	10086
tt0093223	7.3	20412
tt0093225	7.1	2090
tt0093227	3.4	4356
tt0093228	6.7	75
tt0093229	6.6	1305
tt0093231	4.7	1225
tt0093232	5.9	665
tt0093234	4.8	82
tt0093235	7.1	786
tt0093238	4.5	711
tt0093239	6.7	1383
tt0093240	4.4	455
tt0093244	6.3	88
tt0093251	6.3	170
tt0093253	6.2	878
tt0093255	6.4	323
tt0093258	7.4	2010
tt0093260	6.8	53532
tt0093261	6.4	237
tt0093263	6.7	63
tt0093266	4.2	428
tt0093267	7.0	2371
tt0093268	4.0	323
tt0093270	5.0	180
tt0093272	3.3	188
tt0093274	6.0	567
tt0093276	3.0	702
tt0093277	6.7	8275
tt0093278	4.4	10168
tt0093284	6.7	520
tt0093285	8.7	92
tt0093286	4.8	1715
tt0093290	6.5	306
tt0093291	7.0	393
tt0093293	6.6	140
tt0093295	7.3	655
tt0093296	4.3	342
tt0093297	6.5	91
tt0093300	3.0	40738
tt0093302	6.9	78
tt0093304	7.3	2372
tt0093305	6.3	525
tt0093306	6.2	558
tt0093308	5.9	70
tt0093309	6.5	118
tt0093311	6.1	321
tt0093312	8.2	1060
tt0093315	3.8	650
tt0093317	7.3	95
tt0093318	4.6	212
tt0093320	6.0	65
tt0093323	5.3	102
tt0093333	6.5	343
tt0093334	4.9	451
tt0093335	4.6	110
tt0093336	7.1	771
tt0093338	6.2	203
tt0093340	4.5	174
tt0093341	6.9	206
tt0093342	8.1	10182
tt0093345	4.8	126
tt0093346	5.1	716
tt0093347	5.4	877
tt0093348	6.8	133
tt0093349	5.6	1191
tt0093351	3.9	606
tt0093354	6.3	207
tt0093367	6.0	258
tt0093368	4.2	155
tt0093370	7.2	220
tt0093371	6.9	1054
tt0093378	6.9	28171
tt0093379	5.9	851
tt0093383	6.8	170
tt0093385	5.8	52
tt0093389	7.7	92784
tt0093393	6.7	1152
tt0093396	5.4	80
tt0093402	6.3	660
tt0093403	6.2	264
tt0093405	2.2	7821
tt0093406	4.9	273
tt0093407	6.5	17996
tt0093409	7.6	233695
tt0093411	4.4	282
tt0093412	7.1	10677
tt0093415	5.7	2523
tt0093416	6.9	1568
tt0093418	5.2	5554
tt0093419	5.9	323
tt0093422	6.7	482
tt0093424	5.2	791
tt0093426	7.7	1515
tt0093427	8.6	939
tt0093428	6.7	87589
tt0093429	6.5	161
tt0093430	6.9	76
tt0093431	7.0	902
tt0093435	7.1	5837
tt0093437	7.3	122501
tt0093438	5.7	58
tt0093442	5.8	59
tt0093443	5.2	495
tt0093446	6.4	57
tt0093447	5.5	123
tt0093451	6.3	58
tt0093453	7.2	514
tt0093454	6.5	202
tt0093456	3.5	378
tt0093457	6.3	96
tt0093458	6.7	481
tt0093460	6.0	252
tt0093464	7.2	97
tt0093466	7.1	249
tt0093467	6.5	3084
tt0093468	5.6	1566
tt0093470	7.1	64
tt0093473	6.4	96
tt0093474	5.1	182
tt0093475	6.9	100
tt0093476	5.6	3189
tt0093477	5.4	2448
tt0093481	5.4	201
tt0093483	5.8	2587
tt0093489	5.9	1765
tt0093491	4.4	274
tt0093493	5.9	28803
tt0093494	5.3	76
tt0093496	4.8	52
tt0093497	7.2	245
tt0093502	7.2	1678
tt0093504	5.1	262
tt0093505	6.9	1190
tt0093506	4.7	311
tt0093507	5.4	36444
tt0093509	7.9	7268
tt0093512	7.7	15962
tt0093516	3.6	2221
tt0093517	5.2	54
tt0093522	6.2	295
tt0093523	6.7	134
tt0093524	6.7	1138
tt0093525	4.5	128
tt0093531	6.9	179
tt0093532	6.4	123
tt0093533	4.3	152
tt0093534	6.4	68
tt0093535	4.0	187
tt0093538	5.7	55
tt0093539	5.2	372
tt0093541	3.4	77
tt0093543	6.4	5043
tt0093545	7.0	65
tt0093546	5.9	1821
tt0093548	7.1	122
tt0093549	4.7	55
tt0093550	4.4	140
tt0093555	5.4	69
tt0093556	6.1	198
tt0093557	6.9	99
tt0093558	6.3	160
tt0093560	7.1	27892
tt0093561	5.2	256
tt0093562	6.9	1321
tt0093563	3.5	278
tt0093565	7.1	48915
tt0093566	7.2	310
tt0093567	5.7	891
tt0093569	6.0	338
tt0093571	6.8	82
tt0093572	7.2	331
tt0093575	5.8	133
tt0093577	6.6	100
tt0093578	7.8	13823
tt0093579	6.7	64
tt0093582	4.0	1332
tt0093589	4.6	1170
tt0093591	4.8	104
tt0093593	7.3	2343
tt0093595	6.2	238
tt0093596	5.6	3742
tt0093597	6.9	59
tt0093599	6.8	116
tt0093603	8.6	15408
tt0093604	6.3	82
tt0093605	7.0	33286
tt0093607	7.9	356
tt0093608	5.0	8295
tt0093614	4.0	200
tt0093615	7.3	83
tt0093617	5.7	400
tt0093618	6.9	70
tt0093621	5.1	205
tt0093624	6.2	13629
tt0093626	4.2	1050
tt0093628	5.1	1102
tt0093629	6.6	69909
tt0093630	7.0	85
tt0093633	7.1	677
tt0093634	5.9	792
tt0093637	3.4	113
tt0093638	6.1	4160
tt0093639	4.1	120
tt0093640	7.1	34856
tt0093641	6.4	138
tt0093645	5.9	409
tt0093648	6.5	2336
tt0093650	5.9	254
tt0093651	6.5	155
tt0093654	5.8	404
tt0093655	6.1	228
tt0093658	4.8	415
tt0093660	6.6	5809
tt0093663	2.4	166
tt0093664	7.4	2898
tt0093665	6.7	189
tt0093667	5.8	202
tt0093668	7.2	4823
tt0093670	4.7	125
tt0093671	4.3	210
tt0093674	6.5	135
tt0093676	4.1	530
tt0093677	7.0	14755
tt0093680	6.5	55
tt0093683	6.7	785
tt0093685	7.6	60
tt0093686	7.1	87
tt0093689	3.6	58
tt0093690	6.2	7275
tt0093692	5.8	49675
tt0093693	6.9	51681
tt0093700	5.1	87
tt0093701	3.4	57
tt0093702	4.4	279
tt0093708	5.5	105
tt0093709	6.5	608
tt0093712	6.7	141
tt0093713	7.8	10026
tt0093714	4.3	424
tt0093717	5.4	91
tt0093720	7.8	196
tt0093727	6.4	1346
tt0093728	7.3	56
tt0093731	3.7	736
tt0093733	7.2	253
tt0093735	5.8	53
tt0093737	5.3	6394
tt0093741	4.1	199
tt0093743	6.8	539
tt0093744	6.0	3921
tt0093747	5.0	125
tt0093748	7.6	120342
tt0093752	6.2	135
tt0093754	8.4	3860
tt0093756	5.0	39797
tt0093758	4.5	81
tt0093763	5.9	291
tt0093764	4.2	83
tt0093765	6.2	527
tt0093769	6.8	238
tt0093771	6.3	4595
tt0093772	7.1	162
tt0093773	7.8	367025
tt0093775	2.7	205
tt0093776	7.3	5507
tt0093777	6.7	36830
tt0093778	3.3	152
tt0093779	8.1	388754
tt0093780	6.3	8795
tt0093784	5.4	130
tt0093786	7.1	278
tt0093789	4.9	151
tt0093790	3.9	375
tt0093791	7.0	748
tt0093793	6.1	10029
tt0093794	7.3	58
tt0093797	6.5	129
tt0093798	6.3	142
tt0093800	5.9	1078
tt0093804	5.1	66
tt0093809	5.2	61
tt0093816	5.7	63
tt0093818	7.5	31145
tt0093820	5.6	693
tt0093821	4.1	362
tt0093822	7.3	125290
tt0093824	5.5	107
tt0093827	6.5	124
tt0093828	6.2	3759
tt0093830	4.3	91
tt0093831	5.7	366
tt0093833	4.3	2892
tt0093840	5.9	920
tt0093843	5.8	785
tt0093844	7.4	90
tt0093845	6.9	312
tt0093847	5.5	65
tt0093854	4.3	2892
tt0093855	4.4	3357
tt0093857	5.2	13197
tt0093863	4.8	130
tt0093864	4.8	603
tt0093865	5.3	83
tt0093869	5.0	414
tt0093870	7.5	229912
tt0093872	2.3	1592
tt0093873	4.1	1515
tt0093876	5.6	503
tt0093881	5.8	1197
tt0093886	6.6	40311
tt0093888	4.7	86
tt0093891	5.6	542
tt0093892	5.6	59
tt0093894	6.7	139616
tt0093895	5.0	160
tt0093896	7.1	660
tt0093898	5.6	1327
tt0093903	4.6	101
tt0093906	4.8	55
tt0093908	4.2	142
tt0093910	4.3	314
tt0093912	5.1	154
tt0093913	6.6	1344
tt0093917	6.6	120
tt0093918	7.0	68
tt0093919	4.6	138
tt0093922	6.2	104
tt0093932	4.2	134
tt0093934	7.0	91
tt0093936	6.5	29230
tt0093937	3.9	78
tt0093940	6.5	8981
tt0093944	6.9	373
tt0093949	6.3	1842
tt0093952	7.0	474
tt0093954	6.0	54
tt0093957	7.0	182
tt0093959	5.7	54
tt0093962	6.7	69
tt0093964	6.8	1157
tt0093965	7.0	64
tt0093966	5.4	4602
tt0093968	7.2	396
tt0093969	5.6	2088
tt0093970	8.1	1780
tt0093974	3.7	5905
tt0093978	7.5	8731
tt0093980	5.4	789
tt0093983	4.6	457
tt0093985	6.2	168
tt0093986	5.3	1328
tt0093987	4.2	109
tt0093988	4.3	51
tt0093990	5.4	1782
tt0093991	4.5	1229
tt0093992	6.1	92
tt0093993	6.2	440
tt0093995	5.2	4215
tt0093996	4.7	4590
tt0093999	6.7	707
tt0094002	6.2	608
tt0094003	6.6	324
tt0094004	5.5	58
tt0094005	5.5	139
tt0094006	7.1	27373
tt0094007	5.8	355
tt0094008	6.1	9280
tt0094010	6.8	80
tt0094011	6.8	2991
tt0094012	7.1	170122
tt0094015	4.1	324
tt0094020	6.0	858
tt0094021	4.8	1025
tt0094025	6.6	23177
tt0094027	7.3	16515
tt0094031	6.7	227
tt0094033	5.2	4567
tt0094034	4.9	512
tt0094035	6.8	12973
tt0094037	4.2	1182
tt0094038	5.8	145
tt0094046	3.7	91
tt0094048	5.8	2230
tt0094049	7.2	83
tt0094050	5.4	360
tt0094054	6.1	55
tt0094056	6.4	2733
tt0094057	6.1	9081
tt0094058	6.0	136
tt0094059	5.3	638
tt0094060	4.6	136
tt0094061	4.9	1096
tt0094062	4.1	168
tt0094065	5.4	114
tt0094068	4.7	291
tt0094070	5.6	717
tt0094071	4.8	219
tt0094072	6.6	17151
tt0094074	3.7	42465
tt0094076	7.3	794
tt0094077	3.7	5154
tt0094078	5.4	820
tt0094079	3.9	87
tt0094080	4.2	136
tt0094082	6.6	9100
tt0094084	5.1	71
tt0094086	6.0	233
tt0094087	4.0	231
tt0094089	7.6	2014
tt0094091	7.0	109
tt0094092	6.4	115
tt0094094	6.3	110
tt0094100	6.3	471
tt0094101	5.1	265
tt0094103	3.2	95
tt0094105	7.1	919
tt0094107	4.9	54
tt0094108	5.1	188
tt0094118	3.4	10494
tt0094121	4.5	101
tt0094122	4.5	283
tt0094123	4.6	176
tt0094124	5.0	268
tt0094125	4.3	155
tt0094126	6.4	132
tt0094131	4.9	448
tt0094132	5.6	71
tt0094134	5.6	149
tt0094135	4.3	88
tt0094137	6.0	47233
tt0094138	7.2	10813
tt0094140	5.4	968
tt0094142	6.3	33077
tt0094144	5.2	143
tt0094146	6.6	419
tt0094148	5.4	497
tt0094149	3.7	53
tt0094150	6.0	116
tt0094152	4.3	849
tt0094155	6.6	7778
tt0094156	7.2	79
tt0094159	6.1	186
tt0094160	4.8	124
tt0094162	5.9	95
tt0094164	5.6	112
tt0094167	4.1	471
tt0094169	5.0	1201
tt0094172	5.3	123
tt0094176	6.9	301
tt0094178	7.0	73
tt0094179	5.4	99
tt0094183	6.3	228
tt0094187	5.5	106
tt0094188	4.2	326
tt0094197	6.3	92
tt0094201	5.6	243
tt0094208	5.8	518
tt0094210	7.3	661
tt0094215	4.9	316
tt0094217	4.2	145
tt0094218	6.3	227
tt0094226	7.9	275881
tt0094229	6.8	424
tt0094233	5.5	847
tt0094236	5.9	66
tt0094237	4.1	297
tt0094238	7.3	2059
tt0094239	6.8	82
tt0094241	5.8	141
tt0094242	7.7	971
tt0094245	5.4	57
tt0094248	6.3	190
tt0094255	4.8	220
tt0094260	5.7	110
tt0094263	6.9	493
tt0094264	4.6	223
tt0094265	6.0	157
tt0094269	7.3	367
tt0094271	2.8	935
tt0094274	3.0	163
tt0094280	6.0	225
tt0094284	4.7	101
tt0094288	4.8	1347
tt0094291	7.4	141628
tt0094293	6.0	4420
tt0094294	2.8	159
tt0094298	3.5	551
tt0094299	5.7	103
tt0094304	6.0	779
tt0094314	7.1	62
tt0094315	7.3	4234
tt0094317	6.3	2549
tt0094318	6.2	4980
tt0094320	6.2	1970
tt0094321	4.8	9362
tt0094323	4.3	136
tt0094325	5.3	553
tt0094328	6.1	136
tt0094329	7.9	65
tt0094331	6.8	2568
tt0094332	6.6	61408
tt0094336	7.7	39730
tt0094345	7.4	130
tt0094347	7.3	1941
tt0094348	7.4	114
tt0094349	7.0	2082
tt0094350	5.8	129
tt0094351	6.5	852
tt0094356	6.5	480
tt0094357	7.3	9157
tt0094361	3.5	228
tt0094365	7.6	58
tt0094369	7.8	775
tt0094370	6.9	257
tt0094371	7.5	551
tt0094374	7.0	1126
tt0094375	6.4	727
tt0094376	5.6	173
tt0094381	7.3	68
tt0094382	6.8	356
tt0094383	4.2	970
tt0094384	2.7	482
tt0094385	4.9	111
tt0094387	6.7	216
tt0094393	6.4	194
tt0094395	4.2	542
tt0094397	6.2	156
tt0094405	6.7	481
tt0094406	7.0	82
tt0094407	7.5	3353
tt0094587	5.7	56
tt0094590	8.3	1521
tt0094591	4.8	432
tt0094593	5.8	4186
tt0094594	5.8	3511
tt0094595	6.8	223
tt0094596	6.0	1131
tt0094597	5.2	4644
tt0094598	7.0	63
tt0094599	5.0	238
tt0094602	6.0	28315
tt0094606	6.8	14619
tt0094607	5.0	140
tt0094608	7.1	31244
tt0094612	5.5	9959
tt0094618	4.3	116
tt0094620	4.1	2166
tt0094621	7.7	1217
tt0094624	7.0	84
tt0094625	8.0	161776
tt0094627	5.5	936
tt0094631	6.3	13991
tt0094632	3.9	338
tt0094637	5.7	230
tt0094639	5.4	59
tt0094641	7.5	3227
tt0094642	5.9	3162
tt0094643	5.1	115
tt0094644	4.3	165
tt0094645	5.3	141
tt0094646	5.9	99
tt0094651	6.6	7174
tt0094654	5.7	139
tt0094655	3.7	133
tt0094656	5.1	607
tt0094658	4.2	93
tt0094661	5.7	188
tt0094662	6.9	81
tt0094663	7.3	12736
tt0094666	4.1	80
tt0094667	7.0	3645
tt0094669	6.2	3798
tt0094671	4.8	509
tt0094675	7.5	6001
tt0094676	4.6	154
tt0094678	4.7	5979
tt0094680	5.3	129
tt0094681	7.4	1697
tt0094682	7.4	64
tt0094683	7.8	2347
tt0094693	4.0	159
tt0094694	5.9	421
tt0094695	6.4	336
tt0094701	5.7	3343
tt0094705	6.3	700
tt0094706	7.0	86
tt0094709	7.0	908
tt0094711	6.1	91
tt0094712	6.5	7893
tt0094713	6.9	1840
tt0094714	4.5	246
tt0094715	7.0	23026
tt0094716	7.3	8707
tt0094717	6.0	172
tt0094720	5.2	149
tt0094721	7.5	259067
tt0094729	5.6	53
tt0094730	5.8	1900
tt0094731	6.3	5489
tt0094734	3.7	541
tt0094737	7.3	195384
tt0094738	6.8	313
tt0094739	6.5	12034
tt0094743	8.2	743
tt0094744	5.1	8602
tt0094745	7.7	253
tt0094746	6.6	14134
tt0094747	7.2	11279
tt0094748	7.1	101
tt0094750	3.9	6526
tt0094752	5.0	1332
tt0094755	3.4	69
tt0094756	5.6	86
tt0094759	3.4	284
tt0094760	8.1	100
tt0094761	6.5	31486
tt0094762	4.4	126
tt0094763	4.8	52
tt0094764	6.5	6280
tt0094765	4.3	650
tt0094768	5.1	470
tt0094769	4.3	133
tt0094770	5.5	164
tt0094772	4.9	111
tt0094773	7.4	514
tt0094774	6.5	148
tt0094777	7.1	87
tt0094781	5.7	105
tt0094783	6.1	1927
tt0094785	3.9	100
tt0094786	5.9	181
tt0094787	6.3	250
tt0094789	5.3	58
tt0094792	4.9	5722
tt0094793	6.6	9508
tt0094794	5.4	1781
tt0094799	5.7	7287
tt0094804	6.5	62
tt0094805	6.8	63
tt0094812	7.1	47119
tt0094813	5.1	1216
tt0094816	6.4	402
tt0094819	5.8	3295
tt0094820	3.6	218
tt0094822	6.1	268
tt0094824	3.8	14515
tt0094827	5.3	581
tt0094828	7.3	6083
tt0094831	6.8	83
tt0094833	7.2	433
tt0094834	4.8	2565
tt0094835	4.2	334
tt0094837	5.7	395
tt0094838	6.7	100
tt0094839	6.9	541
tt0094841	6.7	215
tt0094842	5.9	240
tt0094843	4.2	484
tt0094844	3.9	104
tt0094846	5.0	3694
tt0094849	6.8	667
tt0094850	5.1	1850
tt0094852	6.0	152
tt0094854	6.5	335
tt0094857	6.0	84
tt0094859	7.9	74
tt0094860	6.2	6786
tt0094862	6.6	86466
tt0094868	7.3	2671
tt0094869	6.7	2024
tt0094871	5.6	740
tt0094872	6.1	644
tt0094875	5.5	52
tt0094879	4.7	93
tt0094881	6.3	73
tt0094882	6.3	2091
tt0094883	6.2	89
tt0094884	6.7	5550
tt0094886	5.6	4298
tt0094888	7.0	7061
tt0094889	5.9	78360
tt0094890	5.5	15192
tt0094894	6.8	23902
tt0094896	5.0	256
tt0094897	7.1	920
tt0094898	7.0	161943
tt0094899	4.9	341
tt0094900	5.1	184
tt0094901	7.2	1979
tt0094907	5.8	425
tt0094909	5.2	86
tt0094910	5.8	4542
tt0094912	5.5	104
tt0094913	7.9	208
tt0094914	7.1	86
tt0094918	4.9	453
tt0094919	5.5	13672
tt0094921	6.9	3602
tt0094923	6.2	943
tt0094924	6.9	9167
tt0094926	4.8	78
tt0094927	5.4	110
tt0094929	4.9	1194
tt0094930	5.4	257
tt0094931	3.7	159
tt0094932	5.1	302
tt0094933	6.2	9359
tt0094934	6.5	427
tt0094935	6.8	374
tt0094939	7.2	2105
tt0094940	4.7	232
tt0094942	5.9	330
tt0094946	3.7	400
tt0094947	7.6	63804
tt0094948	4.2	150
tt0094949	5.3	54
tt0094950	3.8	144
tt0094954	6.1	60
tt0094955	5.9	330
tt0094957	4.4	356
tt0094958	6.6	531
tt0094959	7.4	691
tt0094960	4.9	102
tt0094961	6.1	6712
tt0094962	5.1	2878
tt0094963	6.3	40111
tt0094964	7.3	40650
tt0094969	4.7	334
tt0094972	4.3	56
tt0094973	5.2	66
tt0094975	3.6	102
tt0094976	3.0	303
tt0094979	6.2	910
tt0094980	7.2	3388
tt0094981	4.6	110
tt0094992	5.7	101
tt0094993	6.3	104
tt0094994	5.2	100
tt0094996	4.0	105
tt0094997	4.5	1215
tt0094998	4.7	522
tt0095002	3.9	164
tt0095005	4.8	625
tt0095008	5.8	191
tt0095015	5.6	111
tt0095016	8.2	773248
tt0095031	7.4	63740
tt0095036	5.7	629
tt0095037	7.4	3655
tt0095039	4.7	93
tt0095040	7.1	920
tt0095042	7.2	176
tt0095043	3.9	228
tt0095047	4.6	244
tt0095048	6.6	128
tt0095050	7.0	2633
tt0095051	6.8	107
tt0095052	6.1	60
tt0095053	6.4	509
tt0095055	7.4	597
tt0095060	4.6	849
tt0095063	5.5	687
tt0095064	4.3	125
tt0095066	6.2	201
tt0095067	4.9	350
tt0095071	7.0	188
tt0095082	7.2	18467
tt0095084	5.9	114
tt0095086	7.7	836
tt0095088	6.6	13470
tt0095090	3.4	100
tt0095094	3.1	666
tt0095095	4.1	68
tt0095097	7.2	123
tt0095098	5.4	469
tt0095100	4.3	147
tt0095107	5.7	9847
tt0095111	7.7	684
tt0095115	6.5	207
tt0095117	5.6	317
tt0095119	6.2	2909
tt0095120	4.9	676
tt0095122	4.4	153
tt0095124	6.9	126
tt0095125	6.0	1240
tt0095126	4.8	505
tt0095134	6.1	1632
tt0095135	4.9	601
tt0095137	6.9	59
tt0095140	3.5	257
tt0095141	3.8	60
tt0095143	4.7	178
tt0095145	5.5	2886
tt0095149	7.1	72
tt0095150	5.7	122
tt0095153	5.8	89
tt0095159	7.5	130258
tt0095163	6.6	129
tt0095165	5.7	133
tt0095167	7.4	332
tt0095169	6.0	4309
tt0095172	6.1	65
tt0095173	3.6	257
tt0095174	6.9	48678
tt0095175	4.1	294
tt0095177	5.0	366
tt0095178	5.0	1689
tt0095179	5.3	32143
tt0095180	5.9	55
tt0095182	6.6	645
tt0095183	6.4	474
tt0095184	5.5	236
tt0095186	5.7	632
tt0095187	4.6	168
tt0095188	6.3	19315
tt0095189	4.7	518
tt0095192	6.7	64
tt0095194	3.4	232
tt0095195	5.5	65
tt0095198	4.7	554
tt0095203	7.0	91
tt0095204	6.1	197
tt0095208	5.9	142
tt0095210	6.6	125
tt0095215	5.4	1240
tt0095217	6.9	1711
tt0095221	6.5	62
tt0095222	3.6	382
tt0095232	4.8	57
tt0095233	4.7	143
tt0095234	6.2	100
tt0095236	6.2	156
tt0095238	5.8	1481
tt0095239	6.6	137
tt0095241	3.4	1659
tt0095243	7.0	23692
tt0095244	7.5	1692
tt0095250	7.6	47619
tt0095253	6.7	38879
tt0095255	5.1	212
tt0095256	4.4	881
tt0095262	7.4	1200
tt0095264	6.5	170
tt0095270	6.9	19551
tt0095271	5.9	43419
tt0095272	7.1	70
tt0095274	6.6	1814
tt0095275	6.3	367
tt0095276	7.2	1557
tt0095278	5.2	114
tt0095279	6.9	86
tt0095280	5.8	441
tt0095285	4.9	107
tt0095286	5.4	1132
tt0095288	5.7	1199
tt0095289	6.1	261
tt0095294	6.5	41535
tt0095295	6.9	388
tt0095296	5.3	3333
tt0095298	6.1	212
tt0095299	5.3	1325
tt0095300	5.4	135
tt0095302	7.4	4385
tt0095303	5.3	348
tt0095304	5.8	8509
tt0095305	7.0	788
tt0095310	6.9	75
tt0095311	5.6	483
tt0095312	5.3	2847
tt0095313	4.2	417
tt0095314	2.6	145
tt0095316	5.9	2234
tt0095318	8.1	81
tt0095319	4.6	334
tt0095320	6.5	80
tt0095322	4.9	164
tt0095326	4.5	3031
tt0095327	8.5	229163
tt0095332	4.4	549
tt0095333	6.1	2140
tt0095336	6.0	143
tt0095337	6.5	310
tt0095341	7.7	1284
tt0095342	4.1	107
tt0095346	6.3	782
tt0095348	6.6	12148
tt0095349	7.2	232
tt0095350	4.3	481
tt0095354	6.0	378
tt0095357	4.2	884
tt0095360	7.9	4562
tt0095362	6.4	724
tt0095363	3.5	108
tt0095364	5.8	214
tt0095372	4.2	342
tt0095375	5.4	64
tt0095377	4.4	82
tt0095379	6.3	7318
tt0095381	5.0	528
tt0095382	3.8	4639
tt0095384	5.6	647
tt0095385	5.9	708
tt0095386	7.2	1958
tt0095389	5.9	2650
tt0095390	4.6	124
tt0095394	6.9	153
tt0095396	7.2	651
tt0095400	5.0	157
tt0095403	7.1	17103
tt0095404	5.6	154
tt0095405	5.4	61
tt0095406	6.5	146
tt0095408	7.8	226
tt0095409	4.6	6061
tt0095412	5.7	73
tt0095414	5.4	156
tt0095415	5.8	688
tt0095417	5.5	200
tt0095419	6.1	255
tt0095421	5.5	328
tt0095422	6.3	55
tt0095423	4.5	151
tt0095426	6.3	181
tt0095428	5.5	924
tt0095431	6.4	54
tt0095433	7.1	366
tt0095437	9.1	52
tt0095438	5.3	101
tt0095439	6.3	53
tt0095440	4.8	169
tt0095441	7.9	1946
tt0095444	6.2	32816
tt0095445	5.7	245
tt0095446	4.2	229
tt0095448	7.4	423
tt0095450	7.1	282
tt0095452	7.4	2665
tt0095454	5.5	1469
tt0095455	6.3	80
tt0095456	5.3	531
tt0095463	7.0	196
tt0095464	7.0	101
tt0095467	8.2	19017
tt0095468	8.1	16773
tt0095471	7.2	247
tt0095472	6.3	155
tt0095473	6.3	827
tt0095475	7.8	4982
tt0095477	3.2	54
tt0095483	5.6	1507
tt0095484	6.7	6191
tt0095487	8.7	55
tt0095488	5.9	9927
tt0095489	7.4	79020
tt0095491	7.0	1515
tt0095492	5.4	75
tt0095493	4.3	81
tt0095496	5.1	1014
tt0095497	7.5	51510
tt0095503	4.8	87
tt0095511	7.2	1519
tt0095512	7.7	669
tt0095513	7.2	1562
tt0095515	7.9	1806
tt0095516	5.2	52
tt0095519	6.4	18034
tt0095520	5.9	68
tt0095525	7.1	4235
tt0095527	6.7	141
tt0095530	7.3	1009
tt0095532	6.0	4926
tt0095533	6.5	109
tt0095539	4.4	261
tt0095542	6.0	872
tt0095543	6.1	113
tt0095545	6.6	444
tt0095547	3.9	90
tt0095556	4.6	327
tt0095557	4.2	366
tt0095559	6.1	216
tt0095560	3.4	11326
tt0095562	6.2	387
tt0095563	7.2	92
tt0095564	6.7	1313
tt0095565	5.4	441
tt0095567	6.8	486
tt0095568	6.0	68
tt0095574	7.0	1715
tt0095579	6.7	1012
tt0095582	5.0	119
tt0095583	6.0	13940
tt0095584	6.8	56
tt0095587	6.9	153
tt0095593	6.2	15856
tt0095597	6.8	551
tt0095598	6.0	131
tt0095599	6.0	3293
tt0095601	5.8	78
tt0095606	7.1	836
tt0095608	5.3	659
tt0095611	3.8	881
tt0095613	5.7	970
tt0095616	4.6	273
tt0095617	5.3	131
tt0095622	6.5	134
tt0095625	6.4	53
tt0095626	5.6	2493
tt0095629	4.6	508
tt0095630	2.9	204
tt0095631	7.5	74457
tt0095632	6.8	181
tt0095633	6.6	304
tt0095638	6.8	5903
tt0095639	7.0	137
tt0095640	5.7	1272
tt0095643	6.5	261
